"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"499","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","132","Local variable 'id' could be declared final","Optimization","LocalVariableCouldBeFinal"
"500","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","133","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"501","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","133","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"502","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","4","133","This statement may have some unnecessary parentheses","Unnecessary","UnnecessaryParentheses"
"503","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","4","133","Useless parentheses.","Unnecessary","UselessParentheses"
"504","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","4","133","Useless parentheses.","Unnecessary","UselessParentheses"
"505","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","135","Local variable 'param' could be declared final","Optimization","LocalVariableCouldBeFinal"
"506","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","136","Local variable 'result' could be declared final","Optimization","LocalVariableCouldBeFinal"
"507","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","138","Avoid unnecessary if..then..else statements when returning booleans","Design","SimplifyBooleanReturns"
"508","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","138","Avoid using Literals in Conditional Statements","Controversial","AvoidLiteralsInIfCondition"
"509","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","141","A method should have only one exit point, and that should be the last statement in the method","Controversial","OnlyOneReturn"
"510","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","5","149","Found 'UR'-anomaly for variable 'option' (lines '149'-'168').","Controversial","DataflowAnomalyAnalysis"
"511","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","5","149","Found 'UR'-anomaly for variable 'result' (lines '149'-'175').","Controversial","DataflowAnomalyAnalysis"
"512","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","149","Parameter 'question' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"513","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","149","Parameter 'survey' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"514","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","149","publicMethodCommentRequirement Required","Comments","CommentRequired"
"515","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","151","Local variable 'query' could be declared final","Optimization","LocalVariableCouldBeFinal"
"516","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","152","Local variable 'query2' could be declared final","Optimization","LocalVariableCouldBeFinal"
"517","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","5","153","Found 'DU'-anomaly for variable 'query1' (lines '153'-'185').","Controversial","DataflowAnomalyAnalysis"
"518","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","153","Local variable 'query1' could be declared final","Optimization","LocalVariableCouldBeFinal"
"519","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","2","154","System.out.print is used","Java Logging","SystemPrintln"
"520","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","5","155","Found 'DU'-anomaly for variable 'questiontype' (lines '155'-'185').","Controversial","DataflowAnomalyAnalysis"
"521","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","155","Local variable 'questiontype' could be declared final","Optimization","LocalVariableCouldBeFinal"
"522","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","157","Avoid variables with short names like id","Naming","ShortVariable"
"523","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","157","Local variable 'id' could be declared final","Optimization","LocalVariableCouldBeFinal"
"524","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","158","Local variable 'param' could be declared final","Optimization","LocalVariableCouldBeFinal"
"525","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","159","Local variable 'success' could be declared final","Optimization","LocalVariableCouldBeFinal"
"526","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","5","161","Found 'DD'-anomaly for variable 'optionUpdate' (lines '161'-'170').","Controversial","DataflowAnomalyAnalysis"
"527","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","5","161","Found 'DU'-anomaly for variable 'optionUpdate' (lines '161'-'185').","Controversial","DataflowAnomalyAnalysis"
"528","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","164","Avoid using Literals in Conditional Statements","Controversial","AvoidLiteralsInIfCondition"
"529","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","167","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"530","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","167","Local variable 'option' could be declared final","Optimization","LocalVariableCouldBeFinal"
"531","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","168","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"532","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","2","168","System.out.print is used","Java Logging","SystemPrintln"
"533","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","169","Avoid instantiating new objects inside loops","Optimization","AvoidInstantiatingObjectsInLoops"
"534","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","169","Local variable 'param1' could be declared final","Optimization","LocalVariableCouldBeFinal"
"535","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","169","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"536","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","5","170","Found 'DD'-anomaly for variable 'optionUpdate' (lines '170'-'170').","Controversial","DataflowAnomalyAnalysis"
"537","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","5","170","Found 'DU'-anomaly for variable 'optionUpdate' (lines '170'-'185').","Controversial","DataflowAnomalyAnalysis"
"538","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","174","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"539","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","175","A method should have only one exit point, and that should be the last statement in the method","Controversial","OnlyOneReturn"
"540","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","180","Avoid using Literals in Conditional Statements","Controversial","AvoidLiteralsInIfCondition"
"541","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","181","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"542","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","183","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"543","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","190","Parameter 'user' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"544","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","190","publicMethodCommentRequirement Required","Comments","CommentRequired"
"545","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","5","194","Found 'DD'-anomaly for variable 'user1' (lines '194'-'201').","Controversial","DataflowAnomalyAnalysis"
"546","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","196","Avoid declaring a variable if it is unreferenced before a possible exit point.","Optimization","PrematureDeclaration"
"547","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","196","Avoid unused local variables such as 'status'.","Unused Code","UnusedLocalVariable"
"548","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","5","196","Found 'DU'-anomaly for variable 'status' (lines '196'-'204').","Controversial","DataflowAnomalyAnalysis"
"549","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","196","Local variable 'status' could be declared final","Optimization","LocalVariableCouldBeFinal"
"550","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","197","Local variable 'query' could be declared final","Optimization","LocalVariableCouldBeFinal"
"551","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","198","Local variable 'params' could be declared final","Optimization","LocalVariableCouldBeFinal"
"552","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","207","publicMethodCommentRequirement Required","Comments","CommentRequired"
"553","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","5","208","Found 'DD'-anomaly for variable 'surveyList' (lines '208'-'210').","Controversial","DataflowAnomalyAnalysis"
"554","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","209","Local variable 'sql' could be declared final","Optimization","LocalVariableCouldBeFinal"
"555","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/AdminServiceImpl.java","3","3","Each class should declare at least one constructor","Controversial","AtLeastOneConstructor"
"556","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/AdminServiceImpl.java","3","3","headerCommentRequirement Required","Comments","CommentRequired"
"557","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/CommonServiceImpl.java","3","12","headerCommentRequirement Required","Comments","CommentRequired"
"558","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/CommonServiceImpl.java","3","13","Use explicit scoping instead of the default package private level","Controversial","DefaultPackage"
"559","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/CommonServiceImpl.java","3","14","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"560","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/CommonServiceImpl.java","3","14","fieldCommentRequirement Required","Comments","CommentRequired"
"561","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/CommonServiceImpl.java","3","17","Parameter 'login' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"562","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/CommonServiceImpl.java","3","17","publicMethodCommentRequirement Required","Comments","CommentRequired"
"563","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/CommonServiceImpl.java","3","25","Parameter 'newuser' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"564","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/CommonServiceImpl.java","3","25","publicMethodCommentRequirement Required","Comments","CommentRequired"
"565","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/CommonServiceImpl.java","3","33","publicMethodCommentRequirement Required","Comments","CommentRequired"
"566","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/CommonServiceImpl.java","3","41","Parameter 'userId' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"567","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/CommonServiceImpl.java","3","41","publicMethodCommentRequirement Required","Comments","CommentRequired"
"568","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/CommonServiceImpl.java","3","49","Parameter 'user' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"569","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/CommonServiceImpl.java","3","49","publicMethodCommentRequirement Required","Comments","CommentRequired"
"570","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/CommonServiceImpl.java","3","57","Parameter 'status' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"571","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/CommonServiceImpl.java","3","57","publicMethodCommentRequirement Required","Comments","CommentRequired"
"572","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/IAdminService.java","3","3","headerCommentRequirement Required","Comments","CommentRequired"
"573","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ICommonService.java","3","7","headerCommentRequirement Required","Comments","CommentRequired"
"574","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ICommonService.java","3","8","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"575","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ICommonService.java","3","8","publicMethodCommentRequirement Required","Comments","CommentRequired"
"576","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ICommonService.java","3","9","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"577","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ICommonService.java","3","9","publicMethodCommentRequirement Required","Comments","CommentRequired"
"578","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ICommonService.java","3","10","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"579","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ICommonService.java","3","10","publicMethodCommentRequirement Required","Comments","CommentRequired"
"580","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ICommonService.java","3","11","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"581","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ICommonService.java","3","11","publicMethodCommentRequirement Required","Comments","CommentRequired"
"582","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ICommonService.java","3","12","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"583","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ICommonService.java","3","12","publicMethodCommentRequirement Required","Comments","CommentRequired"
"584","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ICommonService.java","3","13","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"585","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ICommonService.java","3","13","publicMethodCommentRequirement Required","Comments","CommentRequired"
"586","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/IResponderService.java","3","3","headerCommentRequirement Required","Comments","CommentRequired"
"587","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ISurveyorService.java","3","12","headerCommentRequirement Required","Comments","CommentRequired"
"588","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ISurveyorService.java","3","13","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"589","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ISurveyorService.java","3","13","publicMethodCommentRequirement Required","Comments","CommentRequired"
"590","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ISurveyorService.java","3","14","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"591","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ISurveyorService.java","3","14","publicMethodCommentRequirement Required","Comments","CommentRequired"
"592","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ISurveyorService.java","3","15","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"593","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ISurveyorService.java","3","15","publicMethodCommentRequirement Required","Comments","CommentRequired"
"594","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ISurveyorService.java","3","16","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"595","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ISurveyorService.java","3","16","publicMethodCommentRequirement Required","Comments","CommentRequired"
"596","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ISurveyorService.java","3","17","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"597","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ISurveyorService.java","3","17","publicMethodCommentRequirement Required","Comments","CommentRequired"
"598","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ResponderServiceImpl.java","3","3","Each class should declare at least one constructor","Controversial","AtLeastOneConstructor"
"599","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/ResponderServiceImpl.java","3","3","headerCommentRequirement Required","Comments","CommentRequired"
"600","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/SurveyorServiceImpl.java","3","14","headerCommentRequirement Required","Comments","CommentRequired"
"601","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/SurveyorServiceImpl.java","3","15","Use explicit scoping instead of the default package private level","Controversial","DefaultPackage"
"602","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/SurveyorServiceImpl.java","3","16","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"603","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/SurveyorServiceImpl.java","3","16","fieldCommentRequirement Required","Comments","CommentRequired"
"604","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/SurveyorServiceImpl.java","3","19","Parameter 'surveyId' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"605","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/SurveyorServiceImpl.java","3","19","publicMethodCommentRequirement Required","Comments","CommentRequired"
"606","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/SurveyorServiceImpl.java","3","25","Parameter 'survey' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"607","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/SurveyorServiceImpl.java","3","25","Parameter 'userId' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"608","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/SurveyorServiceImpl.java","3","25","publicMethodCommentRequirement Required","Comments","CommentRequired"
"609","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/SurveyorServiceImpl.java","3","32","Parameter 'question' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"610","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/SurveyorServiceImpl.java","3","32","Parameter 'survey' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"611","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/SurveyorServiceImpl.java","3","32","publicMethodCommentRequirement Required","Comments","CommentRequired"
"612","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/SurveyorServiceImpl.java","3","38","Parameter 'login' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"613","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/SurveyorServiceImpl.java","3","38","publicMethodCommentRequirement Required","Comments","CommentRequired"
"614","com.igate.surveymanagement.service","src/com/igate/surveymanagement/service/SurveyorServiceImpl.java","3","44","publicMethodCommentRequirement Required","Comments","CommentRequired"
